Id,SalePrice
1461,118140.82142515075
1462,146329.54512619245
1463,176292.1179845628
1464,201347.9043386821
1465,181593.64650838333
1466,170533.01302401774
1467,176512.06245912713
1468,157954.7111792075
1469,180412.70070751043
1470,124239.07831153263
1471,177784.35894502577
1472,97154.01267801781
1473,96315.64910212906
1474,154419.88448794055
1475,113737.04887035213
1476,323636.76139457856
1477,232401.0361682957
1478,281993.72578503855
1479,295885.2877094611
1480,486379.1923555656
1481,332721.18845881417
1482,225330.04209944996
1483,164567.53354975642
1484,168433.52707647978
1485,189681.36598157062
1486,187402.6748366738
1487,337089.352772721
1488,233288.3842794266
1489,181619.24135876505
1490,245590.9877744314
1491,189006.14102128067
1492,82634.56765640332
1493,195149.86403389787
1494,266381.07275854476
1495,276145.9520373972
1496,222457.7218929631
1497,168814.63499961994
1498,171729.0918162881
1499,157625.4731929965
1500,165284.0426267928
1501,168354.50371356352
1502,153915.1555325487
1503,277765.0526554088
1504,259375.56536888942
1505,225463.0599020044
1506,192942.7746824693
1507,251578.6636039113
1508,204207.77261992975
1509,155193.1827095238
1510,147564.8836874074
1511,149595.09939624328
1512,179275.5012533229
1513,148608.96914683518
1514,130380.25516255268
1515,186940.79322318823
1516,140060.76728830888
1517,155606.2403405112
1518,133164.99012656684
1519,200100.8999718776
1520,127816.49754846594
1521,123273.82350414133
1522,176037.90891440553
1523,108769.05557344311
1524,115906.21212178096
1525,123123.59726469794
1526,104424.19249740282
1527,107002.49357138788
1528,121006.7295290673
1529,139203.94686360794
1530,206724.14818025715
1531,117313.63778590802
1532,94701.05850460446
1533,145174.7646983954
1534,116553.15952858566
1535,152091.854749446
1536,111695.7781041875
1537,77053.16028506387
1538,139785.02645023342
1539,196515.3250220001
1540,100902.52440087813
1541,130976.39472494401
1542,123903.80905309935
1543,166246.93955540052
1544,86817.71084826901
1545,110221.34902257528
1546,129179.92834362725
1547,122241.8572200312
1548,124300.04131143146
1549,119797.28042760758
1550,133550.15570984848
1551,101813.43301148557
1552,154720.51543363766
1553,142748.25300655613
1554,121062.19635566599
1555,156818.6939504593
1556,89008.52478059716
1557,92124.65204450808
1558,93965.90607341057
1559,90577.23005004872
1560,147706.5161605435
1561,113965.22555865881
1562,131638.8862485257
1563,122405.44808120155
1564,162814.16997665417
1565,149865.664608489
1566,222042.14428261472
1567,80889.63491873968
1568,237557.3237333288
1569,140926.85702353786
1570,142193.46827798305
1571,107228.96475543757
1572,136027.82110045673
1573,205088.4144732035
1574,129364.13609780259
1575,238399.18828595197
1576,257497.71279141316
1577,187427.59089547748
1578,141242.9656170352
1579,140636.40377106576
1580,185128.87201149066
1581,146209.71617540607
1582,132711.45964805377
1583,272954.4951061194
1584,233269.6716565838
1585,140122.1937553572
1586,72691.88260548192
1587,111129.30147359743
1588,148667.41077397246
1589,97788.9406897735
1590,124684.24601594666
1591,96170.13125180478
1592,113264.08261235635
1593,123621.97464675544
1594,127813.82850944408
1595,114890.0120747589
1596,211883.29786565993
1597,200414.288880429
1598,210518.96885990465
1599,169530.07656320816
1600,167753.993018874
1601,81296.03350491985
1602,120139.0243908674
1603,81492.20448115461
1604,255553.16942060622
1605,240613.40784516974
1606,168232.11400986603
1607,171416.45218145553
1608,226057.88181470954
1609,165279.4682189529
1610,148267.32798431927
1611,137627.08369151238
1612,172207.20337799023
1613,170337.54966451685
1614,133776.83283110367
1615,92287.29409320287
1616,78590.51917122303
1617,93932.58682511946
1618,125848.7903261414
1619,142949.69422753854
1620,213229.54463254163
1621,120510.20668644982
1622,152137.5065182958
1623,278179.2015019552
1624,212981.05557492736
1625,104882.971491951
1626,164282.19342915912
1627,184854.89178081058
1628,284015.32208906487
1629,184669.8241756341
1630,307327.3091944407
1631,210352.03993703032
1632,216694.3003935549
1633,178491.32422450074
1634,182173.65970393282
1635,181624.89703712435
1636,152000.2653248756
1637,201031.87434820956
1638,174882.9130969699
1639,195260.1173216248
1640,245070.6921995648
1641,181987.44641940124
1642,241173.46413010455
1643,211679.81192091928
1644,232778.20277177257
1645,232848.04050840798
1646,170655.48564429762
1647,155488.67876729488
1648,126095.93452493094
1649,140403.97756769697
1650,109981.84838124042
1651,125668.92741597968
1652,96957.51281333325
1653,100580.58020460425
1654,142874.28515829152
1655,141612.24233896256
1656,145935.1299019757
1657,152085.60853802206
1658,156068.65122227775
1659,114436.05223316213
1660,155042.4601179917
1661,424622.3071404084
1662,376023.0958138244
1663,353971.14136855997
1664,430376.86150388763
1665,292818.4726274509
1666,323304.51019502134
1667,365861.9307336637
1668,344493.99932308274
1669,303287.5693596456
1670,319171.8970952166
1671,244716.19284239254
1672,393421.5552990711
1673,302997.62976891437
1674,241320.86166109543
1675,192806.46937796043
1676,199288.46809907822
1677,209913.6323095059
1678,345628.7048979382
1679,398088.96453938814
1680,299289.31788771757
1681,237337.53533791236
1682,310608.7052090785
1683,184525.66523450284
1684,175814.50390539935
1685,178907.7487142249
1686,181262.90432098045
1687,163907.32367313743
1688,178428.28376786443
1689,195030.28144637082
1690,196799.37875029014
1691,190958.73399506306
1692,268176.63347037835
1693,175149.78130905548
1694,184083.76181256672
1695,168319.53132853835
1696,267301.49200158543
1697,176662.01723732075
1698,347063.27223322284
1699,313298.85734937625
1700,250848.97334873257
1701,261248.42951375822
1702,226921.15794655087
1703,232022.17364506816
1704,267873.17626207054
1705,264581.4423690657
1706,353027.41121273773
