Id,SalePrice
1461,119667.65587183385
1462,162432.92989315992
1463,171068.99076585812
1464,202915.4969865396
1465,184610.76637247438
1466,171130.8380807765
1467,176762.466731091
1468,156226.09093296577
1469,179942.21489052998
1470,124130.81928163006
1471,173394.02863179363
1472,97081.95301174547
1473,95570.49506682326
1474,153518.349712092
1475,115531.37317423469
1476,320505.903406285
1477,236368.3557345315
1478,282307.372018998
1479,297531.3866043029
1480,512472.21476361423
1481,343574.47508582135
1482,228626.92998848745
1483,162358.5737788478
1484,164719.11290954618
1485,187726.78757125692
1486,185492.37550023827
1487,343821.37449083925
1488,229284.72094080207
1489,183920.21200148665
1490,243765.3493751973
1491,191128.83187821027
1492,83056.6479210946
1493,199964.94319070698
1494,267108.7731394387
1495,278389.62219128676
1496,218902.63317330627
1497,167979.17224362836
1498,176647.02316913317
1499,156267.0283730246
1500,162775.49490023666
1501,166345.97195491794
1502,152078.7738154124
1503,279694.9134220807
1504,267466.75226809963
1505,226098.06242545226
1506,190708.8704206526
1507,242424.00786931076
1508,207771.14761223583
1509,157130.8294700267
1510,148647.6685554687
1511,148102.00676456318
1512,174437.406310462
1513,147254.1198097772
1514,132190.3411821947
1515,185672.5772672648
1516,142473.0858032015
1517,161692.98584648772
1518,130812.01197267656
1519,196617.1035897493
1520,125887.54770342482
1521,120811.9904504172
1522,171502.91092357965
1523,108736.0879852381
1524,115479.35624765333
1525,127200.21927538113
1526,104967.57837800068
1527,108879.76333102671
1528,124975.46969308588
1529,140026.28130149937
1530,208540.13394529384
1531,115097.48476758835
1532,91417.88120669428
1533,142165.21465386654
1534,115813.3711937161
1535,153344.97616609858
1536,112923.26685986112
1537,71270.31498128119
1538,145738.68687044788
1539,199139.3098130627
1540,97639.35703700759
1541,133446.59178266572
1542,120759.23906328867
1543,170179.25674414952
1544,85881.36803653937
1545,115544.96402491692
1546,131839.96541114125
1547,124671.39606510033
1548,129650.31586113948
1549,119013.14301338536
1550,132022.2351406374
1551,99003.74874957615
1552,148617.39542357816
1553,142524.1919704537
1554,118073.52123093669
1555,156033.493192921
1556,85835.92090337099
1557,91323.51510282773
1558,89734.01251231387
1559,84490.60186031632
1560,149399.88948828005
1561,108496.90943042777
1562,132958.13012182908
1563,122893.6451182138
1564,164721.20325681177
1565,151126.86464336273
1566,224430.3243940986
1567,80725.64046848284
1568,237986.68684076713
1569,138251.3138129267
1570,141187.45986125883
1571,101816.54965751889
1572,137413.4544007944
1573,201555.13805440394
1574,129208.42472924784
1575,242471.40272935087
1576,249805.20915766503
1577,189646.6171569102
1578,147247.12112479584
1579,142754.2600851356
1580,185121.89154935864
1581,143885.1362353522
1582,137186.9026287299
1583,274843.00240496075
1584,232756.32499164832
1585,140155.25000288378
1586,70567.42256942886
1587,115932.92435274513
1588,152387.20227519804
1589,97994.0310684057
1590,127319.38468627387
1591,94587.4925555344
1592,109968.85281392079
1593,125896.29469678547
1594,127503.5286488767
1595,111291.4134919325
1596,208497.81357573878
1597,206774.88255565718
1598,217725.5746145779
1599,170633.246299852
1600,166809.06510092667
1601,81663.40267636509
1602,123580.06963969089
1603,72014.28229189357
1604,260574.96590658277
1605,235804.27361191224
1606,167359.2075321065
1607,170673.1330776177
1608,224635.70955206032
1609,161212.629580344
1610,147394.09798093798
1611,134737.84033355798
1612,164814.54759199213
1613,167465.63408674137
1614,130582.33192674567
1615,87730.01324592104
1616,74789.65878213738
1617,91042.26488034356
1618,126149.07351939683
1619,139852.85181831798
1620,223613.3129835178
1621,116393.15919497133
1622,153010.3501140652
1623,275170.87636279594
1624,202057.69307800668
1625,102565.02485397932
1626,165540.587176368
1627,186401.871084637
1628,288334.38943019626
1629,200280.3538315399
1630,313013.8599965759
1631,229280.5491399755
1632,225877.1012546953
1633,180668.7655509311
1634,184062.3025155931
1635,181646.11067609442
1636,149685.41156532086
1637,196323.79985521117
1638,172270.83857073783
1639,201126.1781044779
1640,250377.0306514733
1641,183509.7174935647
1642,248716.79541122244
1643,209120.51893062567
1644,239958.72821448982
1645,228603.6880193963
1646,178614.72030505352
1647,157891.85275628307
1648,123057.28426038909
1649,141025.77319688548
1650,109946.39930972269
1651,125114.10235156985
1652,96659.77990563758
1653,101873.47371866165
1654,141229.70440636875
1655,144727.0843040941
1656,146302.0481153587
1657,152496.95996796674
1658,155448.6921315635
1659,120122.45316275964
1660,156382.74482041807
1661,446513.5268639608
1662,384943.39813915064
1663,367495.7498296587
1664,427568.50560360256
1665,302823.1138491282
1666,328754.49773271475
1667,363197.24114575575
1668,363447.8221814014
1669,315294.4836178826
1670,323953.1925816621
1671,245145.45794067348
1672,409477.30701392505
1673,312811.57893581636
1674,244591.3903640072
1675,191543.565615585
1676,196134.05181152796
1677,211289.43638487824
1678,342466.81547759386
1679,409010.29192611907
1680,309723.3971894583
1681,252380.09214311634
1682,321599.5685824282
1683,187706.84903484423
1684,174555.3255014929
1685,174170.80421532382
1686,177467.66394729054
1687,161044.30341206476
1688,176028.60846562064
1689,192373.76282956102
1690,196398.08535773712
1691,191541.04311576567
1692,271540.85200806725
1693,180679.03192640853
1694,186826.03765441786
1695,173538.11857158114
1696,272403.81678943516
1697,189164.15004978492
1698,357730.7799062872
1699,323407.6605170046
1700,245795.8232652254
1701,265905.8388203899
1702,229963.11285602758
1703,235201.26591100174
1704,267672.2286595081
1705,267496.5175056606
1706,315827.14554818254
1707,200808.5497978886
1708,199049.71827076402
1709,239517.99546695044
1710,244657.07139563936
1711,300898.5903505444
1712,240193.01446697515
1713,259062.3898457957
1714,221197.71004591734
1715,196574.82322791754
1716,173534.5492822965
1717,182423.47746419313
1718,121893.34869957146
1719,197352.3088295437
1720,213262.39549486674
1721,144806.86729639763
1722,111821.69716226822
1723,156920.60317604823
1724,197933.74467164694
1725,268735.94857934
1726,185972.01039517007
1727,145873.83363781282
1728,174294.43925081613
1729,174712.56556889022
1730,157496.26460809822
1731,122814.37856381426
1732,128433.13865319981
1733,113984.39526472038
1734,122253.87374131627
1735,131226.02718977502
1736,115338.57091329315
1737,313692.88627807307
1738,246091.8689523857
1739,237816.37008538525
1740,207552.65227173435
1741,187188.53795810422
1742,165124.58387583998
1743,172968.9329695051
1744,352532.4409773448
1745,214433.91340093405
1746,196484.9646850011
1747,228570.45988566976
1748,246706.81997466102
1749,154041.68171525653
1750,119642.03097238841
1751,249161.5095302618
1752,117841.2533132444
1753,143412.55772961935
1754,202224.03525298228
1755,164398.97777358626
1756,145561.75789634424
1757,118581.42090140465
1758,150528.6018412042
1759,166139.25033283618
1760,167985.74274185544
1761,136432.68644102206
1762,193851.92248724308
1763,181912.42141570582
1764,128756.29629097674
1765,143251.9582059499
1766,194411.63169666287
1767,211644.09368588874
1768,135733.11548552453
1769,169155.44418385695
1770,151354.19668926118
1771,115170.03709679781
1772,131802.45950745023
1773,126236.1953273338
1774,147565.3168918685
1775,138583.121164633
1776,127916.76663641943
1777,108420.4842186824
1778,129474.00774395764
1779,122898.83632096142
1780,171002.55181165374
1781,120924.81993145443
1782,91783.6974883605
1783,159787.28848957733
1784,120579.64641806255
1785,119907.07727343056
1786,153985.02520743245
1787,174356.91159756112
1788,64995.85566697198
1789,93177.9903385179
1790,95189.35658421645
1791,192316.37897056344
1792,147059.80527979272
1793,119761.14953145733
1794,156455.8677370933
1795,125974.44119035332
1796,127743.63450886522
1797,94597.26786772312
1798,119897.30039996371
1799,111869.96266097552
1800,127374.60646642982
1801,123514.01803422178
1802,123971.97967565374
1803,138525.06176102636
1804,152018.90787443705
1805,136984.54416619454
1806,128219.76569391065
1807,133420.13290152786
1808,117812.19586202365
1809,122292.43981576485
1810,153823.54953367825
1811,78733.23210121498
1812,88629.66310310959
1813,121278.05871231982
1814,99907.80579699484
1815,66300.981421312
1816,87234.68122710966
1817,132011.30492873257
1818,154160.14804883776
1819,140608.34688700738
1820,60502.50864714505
1821,102802.86756551739
1822,158548.55524932212
1823,42926.10620197184
1824,118534.92252985263
1825,148779.31718827778
1826,99767.31397345148
1827,97460.01194260639
1828,127241.77555947416
1829,116126.51805004774
1830,152439.9037310493
1831,154111.86302369923
1832,81837.61250179219
1833,146019.44539733298
1834,122498.60357771482
1835,111832.81185341254
1836,118665.30272834256
1837,89602.03865682785
1838,125954.30701168858
1839,106539.02663199979
1840,145810.94086030807
1841,149987.6043144169
1842,94054.11034130001
1843,124574.12297285679
1844,160519.1855262328
1845,149970.17326407327
1846,151554.09057458866
1847,167926.13098753715
1848,68838.24214185606
1849,107556.99263111445
1850,119307.95299318306
1851,129143.47966069348
1852,137956.67825111424
1853,128785.36076189998
1854,146662.52717219782
1855,132451.40271583246
1856,232725.87166157598
1857,136555.02156513665
1858,136624.82811010355
1859,119439.51944704942
1860,152716.10219511922
1861,119133.54518198807
1862,425108.0786400999
1863,400251.56304251583
1864,400256.03433260904
1865,330188.85955940833
1866,310778.3115846466
1867,221453.59722605586
1868,282801.8055520846
1869,213107.3282261489
1870,220322.52664376097
1871,282840.57253788086
1872,166462.59715451527
1873,235634.89614339886
1874,146695.6805401954
1875,173192.3154394532
1876,200235.2639761041
1877,189672.88639671126
1878,207519.09740757037
1879,138984.64141316875
1880,133144.54823384763
1881,218932.59270096346
1882,238660.50325369995
1883,173061.77494524795
1884,192973.5542980857
1885,231102.0167747348
1886,278598.45145940187
1887,214421.7539232597
1888,250872.0806326769
1889,162643.76210028757
1890,118956.59034442068
1891,122659.74177529555
1892,95796.99581009967
1893,119582.1157467521
1894,119272.68432854598
1895,129675.82472619021
1896,109605.79664150273
1897,106404.37581711737
1898,110134.65653846845
1899,151602.3409132444
1900,152733.8081109144
1901,156054.34275285128
1902,156713.7827479421
1903,250566.90591016912
1904,145875.18585070703
1905,187839.83337574778
1906,132652.47409987132
1907,184100.48818085395
1908,110452.73290393526
1909,133350.46535460788
1910,119366.62000135695
1911,241564.778081175
1912,302988.40690373076
